"","GS","ar1","ma1","lat","long","loglike","phi","phylum","kingdom","maxh"
"866","Peromyscus leucopus",0.608979479404267,0.999705982616693,40,-79,14.4657962885473,-0.205270985023167,"Chordata","Metazoa",NA
"867","Peromyscus leucopus",0.0737651933379542,0.0807615889906792,40,-79,22.7461569419978,-0.0486441997919874,"Chordata","Metazoa",NA
"868","Peromyscus leucopus",0.653424302315871,0.999756129153545,40,-79,0.310671601200312,0.0663655584057931,"Chordata","Metazoa",NA
"869","Peromyscus leucopus",0.327509608713259,0.2677917718506,40,-79,0.310671601200312,0.710482753028145,"Chordata","Metazoa",NA
"870","Peromyscus leucopus",-0.0657480728720048,-0.0565514335038943,40,-79,0.310671601200312,-0.281295698394302,"Chordata","Metazoa",NA
"871","Peromyscus leucopus",0.475686367854711,0.273626366460205,40,-79,30.477796235267,0.153164022680789,"Chordata","Metazoa",NA
"872","Peromyscus leucopus",-0.6859073472283,-0.75778550068319,40,-79,25.024970919801,0.121397982878207,"Chordata","Metazoa",NA
"873","Peromyscus leucopus",0.241832510052811,0.257790991620157,40,-79,41.9595516760891,0.214312104411433,"Chordata","Metazoa",NA
"874","Peromyscus leucopus",0.632456190390094,0.99998531867592,40,-79,0.310671601200312,-0.0195942820489096,"Chordata","Metazoa",NA
"875","Peromyscus leucopus",0.0480281828808127,0.0183409838286708,40,-79,41.6082637581557,0.418073069841076,"Chordata","Metazoa",NA
"876","Peromyscus leucopus",0.453205538845083,0.442322300550987,40,-79,0.310671601200312,0.443557509296694,"Chordata","Metazoa",NA
"877","Peromyscus leucopus",0.61224941148298,0.809524114141598,40,-79,19.1058378335811,-0.207066783564142,"Chordata","Metazoa",NA
"878","Peromyscus leucopus",-0.866942978795964,-0.999893864101467,40,-79,7.90131629049312,0.336204651133447,"Chordata","Metazoa",NA
"879","Peromyscus leucopus",0.522062423068135,0.999991607714434,40,-79,20.7336055920583,1.27280478710949,"Chordata","Metazoa",NA
"880","Peromyscus leucopus",-0.66153486022307,-0.999093882237025,40,-79,19.7685452656474,-0.191454377024137,"Chordata","Metazoa",NA
"881","Peromyscus leucopus",-0.924431849359256,-0.829660421570341,40,-79,0.310671601200312,-0.198308369824612,"Chordata","Metazoa",NA
"882","Peromyscus maniculatus",0.533827977486878,0.999999927303534,40,-79,119.630647436728,-0.0511506965641825,"Chordata","Metazoa",NA
"883","Peromyscus maniculatus",0.764002616239787,0.60298221962693,40,-79,120.169683927015,-0.06028167800741,"Chordata","Metazoa",NA
"884","Peromyscus maniculatus",0.260781529780866,0.422842497962662,40,-79,0.310671601200312,0.187272529956463,"Chordata","Metazoa",NA
"885","Peromyscus maniculatus",0.245624429151037,0.178422056092636,40,-79,0.310671601200312,0.533043565261769,"Chordata","Metazoa",NA
"886","Peromyscus maniculatus",0.277726682400274,0.254576239499182,40,-79,0.310671601200312,0.39534413030011,"Chordata","Metazoa",NA
"887","Peromyscus maniculatus",0.740024877744984,0.567484119360044,40,-79,58.7817014959548,-0.0786878264846484,"Chordata","Metazoa",NA
"888","Peromyscus maniculatus",0.53153184386979,0.995431455038622,40,-79,48.1389888579104,1.0377512955448,"Chordata","Metazoa",NA
"889","Peromyscus maniculatus",0.409453279924857,0.216462799388991,40,-79,107.52802149145,0.785954714424282,"Chordata","Metazoa",NA
"890","Peromyscus maniculatus",0.0105705728580936,0.00684840585604675,40,-79,0.310671601200312,0.805672630482272,"Chordata","Metazoa",NA
"891","Peromyscus maniculatus",0.263218253325851,0.247973809585737,40,-79,79.3018804070828,0.458918652959463,"Chordata","Metazoa",NA
"892","Peromyscus maniculatus",-0.185237343073857,-0.207120863868531,40,-79,0.310671601200312,0.0572086331491261,"Chordata","Metazoa",NA
"893","Peromyscus maniculatus",0.323010188852592,0.335872538509883,40,-79,0.310671601200312,0.831146229828956,"Chordata","Metazoa",NA
"894","Peromyscus maniculatus",0.172378166884429,0.15527681072559,40,-79,90.6153733140187,0.408309145028667,"Chordata","Metazoa",NA
"895","Peromyscus maniculatus",0.585748287706801,0.99996817908399,40,-79,0.310671601200312,0.749588525773647,"Chordata","Metazoa",NA
"896","Peromyscus maniculatus",-0.0454725447869085,-0.0463527023500664,40,-79,51.3599615161189,-0.0609417534487026,"Chordata","Metazoa",NA
"897","Peromyscus maniculatus",0.582777491530119,0.99999766360804,40,-79,0.310671601200312,0.642608054358107,"Chordata","Metazoa",NA
"898","Peromyscus maniculatus",0.56253924858597,0.999999318928197,40,-79,34.5273968114269,0.584851112389371,"Chordata","Metazoa",NA
"899","Peromyscus maniculatus",-0.78029825527442,-0.695887216219669,40,-79,0.310671601200312,-0.00941894853351364,"Chordata","Metazoa",NA
"900","Peromyscus maniculatus",0.0530468899606754,0.0508846587471639,40,-79,0.310671601200312,0.0720150212791755,"Chordata","Metazoa",NA
"901","Peromyscus maniculatus",0.146137278795917,0.109748590332955,40,-79,0.310671601200312,0.444984796630203,"Chordata","Metazoa",NA
"902","Peromyscus maniculatus",0.157327328416327,0.126570610526954,40,-79,78.2880009622785,0.288771694188261,"Chordata","Metazoa",NA
"903","Peromyscus maniculatus",0.250051761607301,0.198935263456737,40,-79,0.310671601200312,0.626821226895075,"Chordata","Metazoa",NA
"904","Peromyscus maniculatus",0.308608022954265,0.256944952087239,40,-79,145.008401762635,0.488801496587612,"Chordata","Metazoa",NA
"905","Peromyscus maniculatus",0.231928027606232,0.239356315282416,40,-79,90.0692402074135,0.471992829907523,"Chordata","Metazoa",NA
"906","Peromyscus maniculatus",0.709658869538894,0.999994839401305,40,-79,33.3702377257865,0.857254714945952,"Chordata","Metazoa",NA
"907","Peromyscus maniculatus",0.461759009964879,0.999318350805514,40,-79,0.310671601200312,0.338289278801648,"Chordata","Metazoa",NA
"908","Peromyscus maniculatus",0.151467865079371,0.478381568834886,40,-79,80.8637302624773,-0.000262612947547599,"Chordata","Metazoa",NA
"909","Peromyscus maniculatus",-0.0112433257871433,-0.0145290353004559,40,-79,85.9046369689654,-0.165608964715223,"Chordata","Metazoa",NA
"910","Peromyscus maniculatus",0.219096630977448,0.187543796561654,40,-79,115.48381257572,0.423040847481188,"Chordata","Metazoa",NA
"911","Peromyscus maniculatus",0.070254042174958,0.0549352938302829,40,-79,116.567614276566,0.194930388474463,"Chordata","Metazoa",NA
"912","Peromyscus maniculatus",0.793429566570023,0.999872571674042,40,-79,27.7960211720139,0.3991006450791,"Chordata","Metazoa",NA
"913","Peromyscus maniculatus",0.675633893431157,0.993642211397441,40,-79,0.310671601200312,0.473975900142491,"Chordata","Metazoa",NA
"914","Peromyscus maniculatus",0.506707633494221,0.339878535792265,40,-79,0.310671601200312,0.880816934381349,"Chordata","Metazoa",NA
"915","Peromyscus maniculatus",0.146669833886637,0.0954835485407826,40,-79,0.310671601200312,0.287355625357729,"Chordata","Metazoa",NA
"916","Peromyscus maniculatus",0.362347820959488,0.339429617490235,40,-79,61.4204435186572,0.608104661312319,"Chordata","Metazoa",NA
"917","Peromyscus maniculatus",-0.00143924292532585,-0.00136475292197792,40,-79,58.1025847599447,0.0140962684020953,"Chordata","Metazoa",NA
"918","Peromyscus maniculatus",0.663925968306656,0.999946948462229,40,-79,90.0652047974829,-0.023716901023343,"Chordata","Metazoa",NA
"919","Peromyscus maniculatus",0.15928250304943,0.117572095525799,40,-79,0.310671601200312,0.448828539944977,"Chordata","Metazoa",NA
"920","Peromyscus maniculatus",0.00725481118434909,0.00491835130997427,40,-79,42.1609894546595,0.0169306209433087,"Chordata","Metazoa",NA
"921","Peromyscus maniculatus",0.707718842708935,0.999997030160966,40,-79,0.310671601200312,0.243442118942718,"Chordata","Metazoa",NA
"922","Peromyscus maniculatus",-0.182936171375013,-0.168358431748464,40,-79,0.310671601200312,-0.207694360277482,"Chordata","Metazoa",NA
"923","Peromyscus maniculatus",0.371862853947204,0.321383498894827,40,-79,0.310671601200312,0.604184411057169,"Chordata","Metazoa",NA
"924","Peromyscus maniculatus",0.108520989564651,0.086626535978695,40,-79,84.1581199279072,0.317911453608776,"Chordata","Metazoa",NA
"925","Peromyscus maniculatus",-0.0509228947799184,-0.0459898147696584,40,-79,0.310671601200312,-0.40215588815635,"Chordata","Metazoa",NA
"926","Peromyscus maniculatus",0.132146114721356,0.131833906272519,40,-79,112.509207570586,0.275185474301604,"Chordata","Metazoa",NA
"927","Peromyscus maniculatus",0.372108044946119,0.301993463418409,40,-79,80.7836798607728,0.825278229493157,"Chordata","Metazoa",NA
"928","Peromyscus maniculatus",0.228834823658921,0.99763072818602,40,-79,0.310671601200312,0.0611201851856234,"Chordata","Metazoa",NA
"929","Peromyscus maniculatus",-0.000202820021327808,-0.000203037987756005,40,-79,0.310671601200312,0.334682114109693,"Chordata","Metazoa",NA
"930","Peromyscus maniculatus",0.0305737216540144,0.0327666571016412,40,-79,60.8059882393573,0.275494605770978,"Chordata","Metazoa",NA
"931","Peromyscus maniculatus",0.46576018327964,0.34945548734138,40,-79,0.310671601200312,1.1037815422301,"Chordata","Metazoa",NA
"932","Peromyscus maniculatus",0.211159061542852,0.151816354436941,40,-79,0.310671601200312,0.482801191775622,"Chordata","Metazoa",NA
"933","Peromyscus maniculatus",-0.102568343629691,-0.0810687820782481,40,-79,0.310671601200312,0.269509778338984,"Chordata","Metazoa",NA
"934","Peromyscus maniculatus",0.416894755948009,0.306279481998878,40,-79,25.8188145739299,0.669307753134027,"Chordata","Metazoa",NA
"935","Peromyscus maniculatus",0.702391725788567,0.999936720870313,40,-79,38.7378383603006,0.407704337294183,"Chordata","Metazoa",NA
"936","Peromyscus maniculatus",0.2425480139341,0.188980313391246,40,-79,0.310671601200312,0.586884191670963,"Chordata","Metazoa",NA
"937","Peromyscus maniculatus",0.476323715809605,0.43271244809209,40,-79,47.3283617969331,0.710608226760534,"Chordata","Metazoa",NA
"938","Peromyscus maniculatus",0.272605155255342,0.222134197202378,40,-79,36.8836743807728,0.754987773392809,"Chordata","Metazoa",NA
"939","Peromyscus maniculatus",-0.0419699060560385,-0.0516854512397356,40,-79,0.310671601200312,-0.161541260655571,"Chordata","Metazoa",NA
"940","Phelotrupes laevistriatus",0.348689527645798,0.645508906525637,43,144,0.831876607297371,0.100964367303872,"Arthropoda","Metazoa",NA
"941","Phelotrupes laevistriatus",0.481901356070364,0.999999559054221,43,144,0.310671601200312,0.473931969621362,"Arthropoda","Metazoa",NA
"942","Phelotrupes laevistriatus",0.32589533029741,0.99975262812841,43,144,0.310671601200312,0.111253092256329,"Arthropoda","Metazoa",NA
"943","Phenacobius mirabilis",0.922150207885134,0.999795841466341,40,-87,0.310671601200312,0.297887275408057,"Chordata","Metazoa",NA
"944","Phoenicurus auroreus",0.420118470388984,0.352903016857386,35,136,0.310671601200312,1.21250429921414,"Chordata","Metazoa",NA
"945","Phoetaliotes nebrascensis",0.626657272908304,0.99525568518364,39,-97,0.310671601200312,0.461530680420433,"Arthropoda","Metazoa",NA
"946","Phoetaliotes nebrascensis",0.334102393867397,0.382679943413019,39,-97,0.310671601200312,1.23960246037512,"Arthropoda","Metazoa",NA
"947","Phoetaliotes nebrascensis",0.64618448109105,0.636922485082015,39,-97,0.310671601200312,0.500508056568563,"Arthropoda","Metazoa",NA
"948","Phoetaliotes nebrascensis",0.848330392051389,0.999787189701056,39,-97,0.310671601200312,0.362282919447252,"Arthropoda","Metazoa",NA
"949","Phoetaliotes nebrascensis",0.676947997563831,0.999713160586817,39,-97,0.310671601200312,0.32761715352296,"Arthropoda","Metazoa",NA
"950","Phoetaliotes nebrascensis",0.649529350184307,0.999999716611062,39,-97,0.310671601200312,0.26912457634563,"Arthropoda","Metazoa",NA
"951","Phoetaliotes nebrascensis",0.752579340687723,0.999943861193608,39,-97,0.310671601200312,0.592125326736389,"Arthropoda","Metazoa",NA
"952","Phoetaliotes nebrascensis",0.565629352785938,0.995979519296035,39,-97,0.310671601200312,0.767791441526052,"Arthropoda","Metazoa",NA
"953","Phoetaliotes nebrascensis",0.906571942785081,0.99973743075401,39,-97,0.310671601200312,1.06616830255352,"Arthropoda","Metazoa",NA
"954","Phoetaliotes nebrascensis",0.882290819116426,0.999988108015565,39,-97,0.310671601200312,0.2344374708011,"Arthropoda","Metazoa",NA
"955","Phoetaliotes nebrascensis",0.751372550233513,0.999998785357712,45,-93,0.310671601200312,0.921850362929781,"Arthropoda","Metazoa",NA
"956","Phoetaliotes nebrascensis",0.999999999087988,0.999839414420254,39,-97,0.310671601200312,1.10248272024178,"Arthropoda","Metazoa",NA
"957","Phoetaliotes nebrascensis",0.733044672371992,0.999991249996828,39,-97,0.310671601200312,0.570699243195725,"Arthropoda","Metazoa",NA
"958","Phoetaliotes nebrascensis",0.403478654946107,0.419287363926814,45,-93,0.310671601200312,0.522037188851885,"Arthropoda","Metazoa",NA
"959","Phoetaliotes nebrascensis",0.588053407254969,0.999541037048536,39,-97,0.310671601200312,0.55085996982565,"Arthropoda","Metazoa",NA
"960","Phoetaliotes nebrascensis",0.784991016894277,0.999982790481233,39,-97,0.310671601200312,0.662762312628261,"Arthropoda","Metazoa",NA
"961","Phoetaliotes nebrascensis",0.826997440420111,0.999227519968392,39,-97,0.310671601200312,0.0446125690779406,"Arthropoda","Metazoa",NA
"962","Phoetaliotes nebrascensis",0.887482203752115,0.999997580391321,39,-97,0.310671601200312,1.08824327310966,"Arthropoda","Metazoa",NA
"963","Phormidium mucicola",0.355080380335911,0.320241527223418,43,-89,107.431078182018,0.788084165032679,"Cyanobacteria",NA,NA
"964","Phormidium mucicola",0.32255284111279,0.287420909297003,43,-89,0.310671601200312,0.789530008174336,"Cyanobacteria",NA,NA
"965","Phycita roborella",0.800203059708191,0.999992999889119,56,13,0.310671601200312,0.861869046413201,"Arthropoda","Metazoa",NA
"966","Phyllonorycter harrisella",0.409148229116974,0.343994282308473,56,13,0.310671601200312,1.31515086109996,"Arthropoda","Metazoa",NA
"967","Phyllonorycter tristrigella",-0.0819033316861646,-0.111170103228928,56,13,0.310671601200312,-0.582973366876579,"Arthropoda","Metazoa",NA
"968","Physalis pumila",0.91893285087675,0.990812801128547,39,-97,-10.225618978272,0.95018364060068,"Streptophyta","Viridiplantae",0.8
"969","Physalis pumila",0.911331925772482,0.998419124222026,39,-97,-6.74649064374845,0.754591845041371,"Streptophyta","Viridiplantae",0.8
"970","Physalis pumila",0.295169813714868,0.997394901452634,39,-97,1.55381613701108,0.781224765376909,"Streptophyta","Viridiplantae",0.8
"971","Physalis pumila",-0.68263187786221,-0.173449299328796,39,-97,-6.12383642684515,1.66140968088299,"Streptophyta","Viridiplantae",0.8
"972","Physalis pumila",-0.908099013221719,-0.997530082365522,39,-97,-8.37001238973,0.920480633796398,"Streptophyta","Viridiplantae",0.8
"973","Physalis pumila",0.924440321012733,0.998041212628169,39,-97,-1.21464550306659,1.06487252765314,"Streptophyta","Viridiplantae",0.8
"974","Physalis pumila",0.741697562120006,0.999605755616507,39,-97,5.32678475595687,0.26065402252329,"Streptophyta","Viridiplantae",0.8
"975","Picus awokera",0.640438983158435,0.999996676385189,36,139,0.310671601200312,1.07354118703278,"Chordata","Metazoa",NA
"976","Pieris canidia",0.423167259745888,0.308447777665358,21,105,0.310671601200312,0.68936266544241,"Arthropoda","Metazoa",NA
"977","Plagioselmis prolonga",0.23688810774721,0.222020724766172,-34,151,0.310671601200312,0.508195194778002,NA,NA,NA
"978","Plagioselmis prolonga",0.513365933953752,0.402194963663393,-38,145,0.310671601200312,1.06254287354763,NA,NA,NA
"979","Planktothrix agardhii",0.350270732687081,0.385305212410711,43,-89,11.8586275621708,0.431131855179722,"Cyanobacteria",NA,NA
"980","Planktothrix agardhii",0.376148168616588,0.426993720795853,43,-89,0.310671601200312,0.447942987451907,"Cyanobacteria",NA,NA
"981","Pleuromamma gracilis",0.948764783336779,0.999749278906481,-43,148,0.310671601200312,0.139664871251017,"Arthropoda","Metazoa",NA
"982","Pleuromamma sp",0.986385739300133,0.999772577479922,-34,151,0.310671601200312,-0.52867044443515,NA,NA,NA
"983","Pleurosigmataceae ",0.503038522075846,0.999755781581177,-38,144,0.310671601200312,0.77852232773643,"Bacillariophyta",NA,NA
"984","Pleurosigmataceae ",0.245691974747543,0.221911578857731,-38,145,0.310671601200312,0.450068520908079,"Bacillariophyta",NA,NA
"985","Poa pratensis",0.586714946953202,0.94753952106161,39,-97,0.799437515581346,-0.513127381499784,"Streptophyta","Viridiplantae",0.8
"986","Poa pratensis",0.846676889294692,0.994477861584926,39,-97,8.6630314732792,0.385154229414168,"Streptophyta","Viridiplantae",0.8
"987","Poa pratensis",0.835223845461579,0.998605344142392,39,-97,7.18534360091061,0.0342860439334919,"Streptophyta","Viridiplantae",0.8
"988","Poa pratensis",0.806066116104112,0.999781588228504,39,-97,1.43764362532266,0.0509840354936383,"Streptophyta","Viridiplantae",0.8
"989","Poa pratensis",0.821743930531654,0.999996442893542,39,-97,3.02960801508106,0.14650704187045,"Streptophyta","Viridiplantae",0.8
"990","Poa pratensis",0.870895344994233,0.999975982605169,39,-97,-0.346829349062531,0.311486714027972,"Streptophyta","Viridiplantae",0.8
"991","Poa pratensis",-0.889014272075474,-0.99183111276033,39,-97,9.92965095847069,0.579621828647283,"Streptophyta","Viridiplantae",0.8
"992","Poa pratensis",0.85946595811458,0.998742450395863,39,-97,1.7622598538097,0.527948155556321,"Streptophyta","Viridiplantae",0.8
"993","Poa pratensis",0.81370219834739,0.999955797630824,39,-97,7.88754428558139,-0.018773639036242,"Streptophyta","Viridiplantae",0.8
"994","Poa pratensis",0.74998948121237,0.999879904859859,39,-97,-1.84805359755462,-0.172980787935508,"Streptophyta","Viridiplantae",0.8
"995","Podon sp",-0.0789995848915108,-0.0806262291846239,-34,151,0.310671601200312,-0.3379783797141,NA,NA,NA
"996","Poecile montanus",0.980794764380989,0.999999657442214,36,139,0.310671601200312,0.211153998581604,"Chordata","Metazoa",NA
"997","Poecile palustris",0.953334045361965,0.999998087983201,43,142,0.310671601200312,0.312140007974349,"Chordata","Metazoa",NA
"998","Poecile varius",0.571445380770023,0.999999509597442,35,136,0.310671601200312,0.824342698282763,NA,NA,NA
"999","Poecile varius",0.121820935564974,0.121945063596033,27,128,0.310671601200312,-0.450633880435546,NA,NA,NA
"1000","Polyarthra remata",0.266477831527676,0.317026595240441,46,-90,0.310671601200312,0.200242747032109,"Rotifera","Metazoa",NA
"1001","Polyarthra vulgaris",0.317996707610977,0.281365010002357,46,-90,0.310671601200312,0.571798141478118,"Rotifera","Metazoa",NA
"1002","Polyarthra vulgaris",0.31284741263572,0.313898326909914,46,-90,0.310671601200312,0.71586050006139,"Rotifera","Metazoa",NA
"1003","Polychaete ",0.472920798792246,0.580796668829755,-34,151,0.310671601200312,0.205910641101992,NA,NA,NA
"1004","Polykrikos schwarzii",0.826238546998393,0.999999517620017,-43,147,0.310671601200312,-3.01267370643091,NA,NA,NA
"1005","Prioneris thestylis",0.606755167760261,0.999539210752,21,105,0.310671601200312,1.13962978730491,"Arthropoda","Metazoa",NA
"1006","Prioneris thestylis",-0.603430298396458,-0.999708770098854,21,105,0.310671601200312,-0.688679564793654,"Arthropoda","Metazoa",NA
"1007","Prionotus punctatus",0.380194022799083,0.287277037221108,-23,-43,0.310671601200312,1.13839914902416,"Chordata","Metazoa",NA
"1008","Prionotus punctatus",0.366116052321751,0.390471592209133,-23,-43,0.310671601200312,0.646695132452644,"Chordata","Metazoa",NA
"1009","Procyon lotor",0.584695114202651,0.999992418423857,35,136,0.310671601200312,1.40670179814286,"Chordata","Metazoa",NA
"1010","Prorocentrum cordatum",0.751570080240219,0.999999665937108,-34,151,0.310671601200312,0.0108748972064003,NA,NA,NA
"1011","Prorocentrum gracile",0.290763112130151,0.261988366504802,-38,145,0.310671601200312,0.576824945745923,NA,NA,NA
"1012","Protoperidinium sp",0.706511443130039,0.999996951636692,-38,144,0.310671601200312,0.139051410712711,NA,NA,NA
"1013","Protoperidinium sp",0.389447032565863,0.999999806445194,-43,147,0.310671601200312,-0.223585165459017,NA,NA,NA
"1014","Pseudanabaena ",-0.575345118373098,-0.999996940726436,43,-89,0.310671601200312,-0.66552718400003,"Cyanobacteria",NA,NA
"1015","Pseudanabaena ",-0.45307771188334,-0.85851004687209,43,-89,0.0212679367698527,-0.880945997386707,"Cyanobacteria",NA,NA
"1016","Pseudanabaena limnetica",0.147560013948289,0.060719273391109,43,-89,1.60101204396207,1.66278259577522,"Cyanobacteria",NA,NA
"1017","Pseudanabaena limnetica",0.208811531801099,0.0862470442035218,43,-89,0.310671601200312,2.11750315127738,"Cyanobacteria",NA,NA
"1018","Pseudevadne tergestina",-0.577065522508416,-0.999210183122346,-27,154,0.310671601200312,0.433260348267667,"Arthropoda","Metazoa",NA
"1019","Pseudo-nitzschia sp",0.648921801417352,0.552292512596982,-34,151,0.310671601200312,0.759684399516551,"Bacillariophyta",NA,NA
"1020","Pseudopomala brachyptera",0.496606933828683,0.999997548687783,45,-93,0.310671601200312,1.00982280382609,NA,NA,NA
"1021","Pseudopomala brachyptera",0.0917236670307117,0.0926383373479783,45,-93,0.310671601200312,-0.516551116330697,NA,NA,NA
"1022","Pseudopomala brachyptera",0.636757934979765,0.999953269765737,45,-93,0.310671601200312,0.945174093084954,NA,NA,NA
"1023","Pseudopomala brachyptera",0.750535061698351,0.999945601431739,45,-93,0.310671601200312,1.22317083375961,NA,NA,NA
"1024","Pseudozizeeria maha",0.670978863730098,0.719490627001206,21,105,0.310671601200312,1.05956915163073,"Arthropoda","Metazoa",NA
"1025","Pterostichus adstrictus",0.22975282262396,0.242525982454546,43,142,-0.969290700168514,0.435912291596606,"Arthropoda","Metazoa",NA
"1026","Pterostichus adstrictus",0.666995899445609,0.998977058120297,43,142,0.310671601200312,0.892074358263714,"Arthropoda","Metazoa",NA
"1027","Pterostichus adstrictus",-0.828511266512576,-0.999867546338466,43,142,0.310671601200312,-0.362632762776829,"Arthropoda","Metazoa",NA
"1028","Pterostichus adstrictus",0.60232081751244,0.528353408274624,43,142,1.17862336797799,0.707389974351168,"Arthropoda","Metazoa",NA
"1029","Pterostichus adstrictus",-0.793717936112858,-0.999993774880332,43,142,0.271598136296486,-0.355697668562019,"Arthropoda","Metazoa",NA
"1030","Pterostichus adstrictus",0.286314536026129,0.343988855434093,43,142,0.310671601200312,0.312428183013734,"Arthropoda","Metazoa",NA
"1031","Pterostichus orientalis",0.702875628857263,0.997216983611128,43,142,0.310671601200312,0.535950916284324,"Arthropoda","Metazoa",NA
"1032","Pterostichus subovatus",0.246431068636068,0.495400719331532,43,142,0.310671601200312,-0.287700452810971,"Arthropoda","Metazoa",NA
"1033","Pterostichus subovatus",0.287353351620592,0.538240307525739,43,142,-4.50736808659225,-0.272628001324474,"Arthropoda","Metazoa",NA
"1034","Pterostichus subovatus",0.263610452262609,0.476106834219853,43,142,0.310671601200312,-0.286567197423881,"Arthropoda","Metazoa",NA
"1035","Pterostichus subovatus",0.249349569468306,0.492784759544671,43,142,-3.62849113849899,-0.349900117247759,"Arthropoda","Metazoa",NA
"1036","Pterostichus thunbergi",-0.649171233657588,-0.341621209453486,44,142,0.310671601200312,0.84434498115472,"Arthropoda","Metazoa",NA
"1037","Pterostichus thunbergi",0.611108765844545,0.998661575338297,43,142,5.40890453506695,0.616608676563999,"Arthropoda","Metazoa",NA
"1038","Pterostichus thunbergi",-0.490753488813313,-0.362259254202284,44,142,0.310671601200312,-0.547035197472496,"Arthropoda","Metazoa",NA
"1039","Pterostichus thunbergi",-0.0638696492973147,-0.120243472617229,43,142,1.10957554871351,-0.782043326426728,"Arthropoda","Metazoa",NA
"1040","Pterostichus thunbergi",-0.159888314106202,-0.026255919302652,43,142,0.317120801268668,0.0262838948201,"Arthropoda","Metazoa",NA
"1041","Pterostichus thunbergi",-0.0806187963399972,-0.0920189075057295,43,142,3.97962556206696,-0.317606294408281,"Arthropoda","Metazoa",NA
"1042","Pterostichus thunbergi",-0.0127316219629671,-0.0120544766351474,43,142,0.878357867345343,0.124515089276601,"Arthropoda","Metazoa",NA
"1043","Pterostichus thunbergi",0.630575039440377,0.999999616556967,43,142,0.310671601200312,0.265572688437055,"Arthropoda","Metazoa",NA
"1044","Pterostichus thunbergi",0.0232640019209,0.0398554728292409,43,142,0.310671601200312,-0.440952434906087,"Arthropoda","Metazoa",NA
"1045","Pterostichus thunbergi",-0.370657550653499,-0.123471693603967,44,142,-3.80847929274615,0.882560868573802,"Arthropoda","Metazoa",NA
"1046","Pterostichus thunbergi",-0.200627574043965,-0.0622083660430544,43,142,0.310671601200312,0.0220300572707072,"Arthropoda","Metazoa",NA
"1047","Pterostichus thunbergi",-0.484218083079203,-0.323100649176862,44,142,-1.52869574661377,-0.534771572124088,"Arthropoda","Metazoa",NA
"1048","Pterostichus thunbergi",-0.0430611156486684,-0.0446861070143738,43,142,0.310671601200312,0.0706021098792844,"Arthropoda","Metazoa",NA
"1049","Pterostichus thunbergi",0.0243046996231348,0.0409665975531614,43,142,3.98682091929164,-0.43008603054326,"Arthropoda","Metazoa",NA
"1050","Pterostichus thunbergi",0.608975829847741,0.999067458677386,43,142,0.310671601200312,0.651765406512918,"Arthropoda","Metazoa",NA
"1051","Pterostichus thunbergi",-0.0875209859295765,-0.156873652108732,43,142,0.310671601200312,-0.714144157800385,"Arthropoda","Metazoa",NA
"1052","Ralfsia verrucosa",-0.505177281136589,-0.999980061520599,43,10,0.310671601200312,0.348221889555936,NA,NA,NA
"1053","Recurvaria leucatella",0.444936034582856,0.610016995464332,56,13,0.310671601200312,0.209919692671309,"Arthropoda","Metazoa",NA
"1054","Retropinna retropinna",0.953119605870546,0.997581935326449,-37,175,0.310671601200312,0.0244939082938789,"Chordata","Metazoa",NA
"1055","Rhacochilus toxotes",-0.524478134759445,-0.998173557564912,34,-120,0.310671601200312,0.612254597487278,"Chordata","Metazoa",NA
"1056","Rhinichthys cataractae",0.106610938233757,0.0486650408973577,35,-83,0.310671601200312,0.510926425196977,"Chordata","Metazoa",NA
"1057","Rhodomonas salina",0.638620342928081,0.999945100581886,-34,151,0.310671601200312,0.325419019661999,NA,NA,NA
"1058","Rhodomonas sp",0.604004067765163,0.396200299546582,-29,154,0.310671601200312,-0.177658256124371,NA,NA,NA
"1059","Rhus glabra",0.881974949861495,0.999598420416341,39,-97,10.1958635227938,0.771619835058647,"Streptophyta","Viridiplantae",5
"1060","Rissoella verruculosa",-0.0742554190844169,-0.0452450628329176,43,10,0.310671601200312,-0.233765235873252,"Rhodophyta",NA,NA
"1061","Rivularia sp",-0.333671037567393,-0.167754869412365,43,10,0.310671601200312,0.33045697553067,"Cyanobacteria",NA,NA
"1062","Rodentia ",0.538422867299169,0.999722034254758,33,133,0.310671601200312,0.842060472798852,"Chordata","Metazoa",NA
"1063","Rosa arkansana",0.999988247682176,0.995381299163261,39,-97,10.690222897158,1.2964419505205,"Streptophyta","Viridiplantae",1.67
"1064","Rosa arkansana",-0.643409127687043,-0.987048768511558,39,-97,-0.334926768452512,-0.357040701308144,"Streptophyta","Viridiplantae",1.67
"1065","Ruellia humilis",0.923173245014932,0.999094125901883,39,-97,7.92926881196063,0.814808912993435,"Streptophyta","Viridiplantae",1.5
"1066","Ruellia humilis",0.0280404586905538,0.0182385977004319,39,-97,1.61069547082202,0.910519358567502,"Streptophyta","Viridiplantae",1.5
"1067","Ruellia humilis",-0.514261119452627,-0.997618314819448,39,-97,-7.86533824384924,0.132337351519832,"Streptophyta","Viridiplantae",1.5
"1068","Ruellia humilis",0.941109507935384,0.998576443871398,39,-97,26.4721749918748,1.06444547614615,"Streptophyta","Viridiplantae",1.5
"1069","Ruellia humilis",0.80717603663578,0.995640282528922,39,-97,22.2589861514402,1.27446741416852,"Streptophyta","Viridiplantae",1.5
